control,treatment,region,Estimate,Std. Error,z value,Pr(>|z|),fdr_adj_pval,status
control,observer,Ventral cochlear nucleus,-0.035617423346901,0.40068015844124605,-0.08889240606638071,0.9291674187420524,0.9988677083573988,success
control,observer,Ventral group of the dorsal thalamus,-0.013701596712442103,0.40038521071126615,-0.0342210360070539,0.9727008920559855,0.9988677083573988,success
control,observer,Ventral medial nucleus of the thalamus,0.26595890133202776,0.4005661157217813,0.6639575612949578,0.5067174735369375,0.9988677083573988,success
control,observer,Ventral part of the lateral geniculate complex,-0.04924817514522586,0.4004929540176981,-0.12296889283862293,0.9021317308960586,0.9988677083573988,success
control,observer,Ventral posterior complex of the thalamus,-0.19262286097527503,0.4004292303651714,-0.4810409589719827,0.6304873885061861,0.9988677083573988,success
control,observer,Ventral posterolateral nucleus of the thalamus,-0.3487994367097157,0.4007445669654186,-0.8703784541633339,0.38409361727208313,0.9988677083573988,success
control,observer,"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.32037375580902683,0.40404205061956316,0.7929218142462193,0.42782337697092676,0.9988677083573988,success
control,observer,Ventral posteromedial nucleus of the thalamus,-0.22485579571863049,0.40049777779276086,-0.5614408073819152,0.5744970718236448,0.9988677083573988,success
control,observer,"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.27516698145491353,0.4015006613884188,0.685346271917376,0.4931254393539163,0.9988677083573988,success
control,observer,Ventral premammillary nucleus,0.08266656063459608,0.40452995542596676,0.20435213641360345,0.8380783304897701,0.9988677083573988,success
control,observer,Ventral tegmental area,0.1960405207009454,0.4008865637381601,0.4890174389306539,0.6248293506460174,0.9988677083573988,success
control,observer,Ventral tegmental nucleus,-0.7535341054711532,0.4051741526418515,-1.8597783213906784,0.06291689569211123,0.9988677083573988,success
control,observer,Ventrolateral preoptic nucleus,0.27362817390540406,0.40366572681433044,0.6778583261572309,0.49786152530111216,0.9988677083573988,success
control,observer,Ventromedial hypothalamic nucleus,0.5262365592891955,0.4012617544354779,1.3114545641897535,0.18970423463788288,0.9988677083573988,success
control,observer,Vermal regions,-0.19988295812184,0.4003335347711355,-0.49929106797438294,0.6175743466624173,0.9988677083573988,success
control,observer,Vestibular nuclei,0.26723342318419946,0.40043200485901936,0.6673627980318024,0.5045404227642064,0.9988677083573988,success
control,observer,Visceral area,0.0713794330932453,0.4003502916238493,0.1782924468562899,0.8584933103171243,0.9988677083573988,success
control,observer,"Visceral area, layer 1",0.43823970091570924,0.40095424931243817,1.0929917856394056,0.2743974063736271,0.9988677083573988,success
control,observer,"Visceral area, layer 2/3",0.31984452915999406,0.4004754070213045,0.7986620989762274,0.4244863691669035,0.9988677083573988,success
control,observer,"Visceral area, layer 4",0.03543863925076589,0.4007808620902983,0.08842398079073285,0.9295397020305194,0.9988677083573988,success
control,observer,"Visceral area, layer 5",-0.09459160337901036,0.4004283693073042,-0.23622602849703966,0.8132572831585545,0.9988677083573988,success
control,observer,"Visceral area, layer 6a",0.03530694780102969,0.4003989975389574,0.0881794110825526,0.9297340811397491,0.9988677083573988,success
control,observer,"Visceral area, layer 6b",-0.10324338236683893,0.4012858312947302,-0.2572814047127677,0.7969615462946165,0.9988677083573988,success
control,observer,Visual areas,0.13485573300793166,0.40032316003183155,0.33686717750031914,0.7362170291850336,0.9988677083573988,success
control,observer,Zona incerta,0.09407550541474434,0.4004155927677663,0.23494466028276378,0.8142516856631814,0.9988677083573988,success
control,observer,alveus,-0.19619204296630982,0.4004007316301228,-0.4899892219666213,0.6241415256579985,0.9988677083573988,success
control,observer,amygdalar capsule,0.18759205206739224,0.4007278614403506,0.4681282988238536,0.6396928432629645,0.9988677083573988,success
control,observer,"anterior commissure, olfactory limb",-0.15986394834284307,0.40047365876018753,-0.39918717460159625,0.6897552926952275,0.9988677083573988,success
control,observer,"anterior commissure, temporal limb",0.08174579848022617,0.40097549250009457,0.2038673185997942,0.8384571846866545,0.9988677083573988,success
control,observer,arbor vitae,-0.3518185377486417,0.400364491080619,-0.8787456070318637,0.3795392242965353,0.9988677083573988,success
control,observer,brachium of the inferior colliculus,-0.19037502998064765,0.4007152372492331,-0.475088073235009,0.6347241990980801,0.9988677083573988,success
control,observer,brachium of the superior colliculus,-0.18090008750617614,0.4008691560874651,-0.4512696593366884,0.6517952094557758,0.9988677083573988,success
control,observer,"central canal, spinal cord/medulla",22.267405247674418,15691.021839593535,0.0014191175995617146,0.9988677083573988,0.9988677083573988,success
control,observer,cerebal peduncle,-0.24404507396246672,0.40076344751843734,-0.6089504306683041,0.5425572955943421,0.9988677083573988,success
control,observer,cerebellar commissure,0.1139796939850201,0.40757927334890104,0.2796503685000925,0.7797457596999717,0.9988677083573988,success
control,observer,cerebellar peduncles,0.11525812552603204,0.4004572017921801,0.2878163384506842,0.7734873300581124,0.9988677083573988,success
control,observer,cerebellum related fiber tracts,-0.23558488945971265,0.4003532534720522,-0.5884425502143654,0.5562352844176617,0.9988677083573988,success
control,observer,cerebral aqueduct,-0.14298836451956023,0.4007542371790395,-0.35679813525135423,0.7212429323635827,0.9988677083573988,success
control,observer,cerebral nuclei related,0.16157357551214394,0.40177471583850555,0.4021496852407429,0.6875738687646534,0.9988677083573988,success
control,observer,cerebrum related,-0.22041593500836587,0.4003302177617697,-0.5505853049032936,0.5819179847703646,0.9988677083573988,success
control,observer,cervicothalamic tract,-0.38037395301931093,0.4010330066405877,-0.9484854032481377,0.34288240030317507,0.9988677083573988,success
control,observer,choroid plexus,-0.1426319095964922,0.4004434452653454,-0.3561849027194843,0.7217020974130581,0.9988677083573988,success
control,observer,cingulum bundle,0.055728506710548166,0.40040363884147145,0.13918081981420827,0.889307264548387,0.9988677083573988,success
control,observer,cochlear nerve,-0.24806810727244083,0.4004917346815263,-0.6194088062009725,0.5356470812896326,0.9988677083573988,success
control,observer,columns of the fornix,0.1407863797178691,0.40108267186799695,0.3510158617977,0.7255764486305702,0.9988677083573988,success
control,observer,commissural branch of stria terminalis,-0.1916198832722348,0.40033759901702504,-0.4786457323587182,0.6321906781927005,0.9988677083573988,success
control,observer,corpus callosum,-0.2902364684725891,0.40033957386069724,-0.7249757141760366,0.46846692947989643,0.9988677083573988,success
control,observer,"corpus callosum, anterior forceps",-0.14884994103712723,0.40035773416353354,-0.3717923455334741,0.7100474632039316,0.9988677083573988,success
control,observer,"corpus callosum, extreme capsule",0.035875446121373,0.40073991533476033,0.08952301667130973,0.9286662623625043,0.9988677083573988,success
control,observer,"corpus callosum, posterior forceps",-0.6951129891068725,0.40043481224114963,-1.7358955012339485,0.08258231340878731,0.9988677083573988,success
control,observer,"corpus callosum, splenium",-0.34819048281744835,0.4005420268821902,-0.8692982494939544,0.3846840201024254,0.9988677083573988,success
control,observer,corticospinal tract,-0.22161620928045347,0.40041807419998243,-0.5534620526888874,0.5799470582411197,0.9988677083573988,success
control,observer,cranial nerves,-0.23245273483297849,0.40033832435254013,-0.580640724839222,0.5614826189708618,0.9988677083573988,success
control,observer,crossed tectospinal pathway,-0.3284877604028734,0.4011249554772832,-0.8189162900922442,0.4128341750821213,0.9988677083573988,success
control,observer,cuneate fascicle,-0.7244441882254554,0.41257542438102146,-1.7559072727424916,0.07910424295762725,0.9988677083573988,success
control,observer,doral tegmental decussation,0.9759779366353968,0.4673202003905632,2.0884565568099185,0.036756670310924354,0.8764168577261026,success
control,observer,dorsal acoustic stria,-0.4106695768402377,0.44773869984387527,-0.9172081327422369,0.3590335859475897,0.9988677083573988,success
control,observer,dorsal column,-0.7244441882254554,0.41257542438102146,-1.7559072727424916,0.07910424295762725,0.9988677083573988,success
control,observer,dorsal fornix,-0.8430933384833555,0.41136725407806257,-2.0494906440058234,0.040414161783040733,0.9344244072866691,success
control,observer,dorsal hippocampal commissure,-0.5995790144732503,0.4005805523910585,-1.496775145209555,0.1344517756378912,0.9988677083573988,success
control,observer,dorsal limb,-0.2741006118821954,0.4006452880030868,-0.6841478487077167,0.4938818098475283,0.9988677083573988,success
control,observer,dorsal roots,-0.38037395301931093,0.4010330066405877,-0.9484854032481377,0.34288240030317507,0.9988677083573988,success
control,observer,dorsal spinocerebellar tract,0.3236965993914994,0.4028067553524503,0.8036027079741237,0.42162645869264814,0.9988677083573988,success
control,observer,epithalamus related,-0.5269853634972381,0.4007993563399331,-1.3148358528058162,0.18856507514069065,0.9988677083573988,success
control,observer,external capsule,-0.05015463273603027,0.40038604877189976,-0.12526568518026313,0.9003132174204926,0.9988677083573988,success
control,observer,external medullary lamina of the thalamus,-0.30832955785924954,0.40309815303779784,-0.7648994557172729,0.44433141805612153,0.9988677083573988,success
control,observer,extrapyramidal fiber systems,-0.003938411913398816,0.4005989722068454,-0.009831308082750784,0.9921558774302595,0.9988677083573988,success
control,observer,facial nerve,-0.03648630267863319,0.40531978455293594,-0.09001855835603301,0.9282724672650188,0.9988677083573988,success
control,observer,fasciculus retroflexus,-0.3690754655007476,0.40214618303951755,-0.917764437576372,0.3587422041255255,0.9988677083573988,success
control,observer,fiber tracts,-0.23259687035271795,0.4003241352428734,-0.5810213521390692,0.5612260629677606,0.9988677083573988,success
control,observer,fimbria,-0.9126377098727485,0.40046908883459675,-2.2789217328323925,0.02267171826987059,0.7521096104309244,success
control,observer,fornix system,-0.4622854015879619,0.40035964269862123,-1.1546753275927877,0.24822340667822673,0.9988677083573988,success
control,observer,fourth ventricle,0.039939745540892635,0.4005695624930036,0.0997073898783566,0.9205766335078027,0.9988677083573988,success
control,observer,genu of corpus callosum,-0.3574733812052089,0.4004298283185594,-0.8927241577039141,0.3720049101016111,0.9988677083573988,success
control,observer,genu of the facial nerve,0.6112383172645296,0.4207761789600203,1.4526447737019017,0.146322407854457,0.9988677083573988,success
control,observer,habenular commissure,0.23334808122205455,0.40338937448642403,0.5784685863854052,0.5629478000850592,0.9988677083573988,success
control,observer,hippocampal commissures,-0.6544809424933854,0.40056215881212115,-1.6339060694956005,0.10227857511740766,0.9988677083573988,success
control,observer,hypothalamus related,-0.153366248829603,0.40057883522060295,-0.3828615876451451,0.7018223938380684,0.9988677083573988,success
control,observer,inferior cerebellar peduncle,0.24761097445622485,0.40059510486421185,0.6181078386870368,0.5365042555033578,0.9988677083573988,success
control,observer,inferior colliculus commissure,0.030085720099424916,0.40892404291213896,0.0735728813722237,0.9413502501710742,0.9988677083573988,success
control,observer,internal capsule,-0.22739114412408634,0.4004589235522539,-0.5678263880525445,0.5701528598927799,0.9988677083573988,success
control,observer,lateral forebrain bundle system,-0.27915454178246957,0.40033632942327496,-0.6973000481485654,0.485615037944951,0.9988677083573988,success
control,observer,lateral lemniscus,-0.28778167294242774,0.4006568788250892,-0.7182746338621125,0.47258796742085263,0.9988677083573988,success
control,observer,"lateral olfactory tract, body",0.12313546700283695,0.400498385269528,0.3074555891654071,0.7584966216754897,0.9988677083573988,success
control,observer,"lateral olfactory tract, general",-0.016889849828840477,0.4004343757310652,-0.04217882093165705,0.9663561459809532,0.9988677083573988,success
control,observer,lateral recess,0.12051502694307299,0.4008379041126126,0.30065776142072415,0.7636754807745649,0.9988677083573988,success
control,observer,lateral ventricle,-0.19692068238727617,0.4003583368567681,-0.49186107608826035,0.6228175564054192,0.9988677083573988,success
control,observer,mammillary peduncle,0.12185867493509712,0.41033741019214626,0.2969718868139151,0.7664879724907557,0.9988677083573988,success
control,observer,mammillary related,0.17846197995522028,0.4011305974520679,0.44489745007932274,0.656393865473843,0.9988677083573988,success
control,observer,mammillotegmental tract,0.19932595015909255,0.4039733949252298,0.49341355807846,0.6217204043932947,0.9988677083573988,success
control,observer,mammillothalamic tract,0.19799993945834177,0.4015976577287372,0.4930306132215608,0.6219909567492021,0.9988677083573988,success
control,observer,medial corticohypothalamic tract,-0.4712986822615472,0.4186172907340393,-1.1258461910045137,0.2602306287147753,0.9988677083573988,success
control,observer,medial forebrain bundle,0.8748906327346355,0.40364220128656575,2.1674904902064664,0.030197474038355265,0.822881167545181,success
control,observer,medial forebrain bundle system,-0.2179564427394946,0.4003298571070631,-0.544442136578399,0.5861372564778338,0.9988677083573988,success
control,observer,medial lemniscus,-0.35894247801794077,0.40107769180562375,-0.8949450077914003,0.3708164855541817,0.9988677083573988,success
control,observer,medial longitudinal fascicle,-0.023497214816694888,0.4020718390156214,-0.0584403396025504,0.9533978833057082,0.9988677083573988,success
control,observer,middle cerebellar peduncle,-0.045864449945557065,0.4009135380671881,-0.11439985331169025,0.9089208302732861,0.9988677083573988,success
control,observer,motor root of the trigeminal nerve,0.4964995837083013,0.41063048228425253,1.2091152633052877,0.22661856606487052,0.9988677083573988,success
control,observer,nigrostriatal tract,0.16157357551214394,0.40177471583850555,0.4021496852407429,0.6875738687646534,0.9988677083573988,success
control,observer,oculomotor nerve,-0.5917145577889231,0.4014235401188696,-1.4740405049831022,0.14047068568208063,0.9988677083573988,success
control,observer,olfactory nerve,-0.24864491257100765,0.40034761858844925,-0.6210725405278619,0.5345518955213562,0.9988677083573988,success
control,observer,olfactory nerve layer of main olfactory bulb,-0.37143517736933557,0.4003675240557163,-0.927735530611233,0.35354477306959,0.9988677083573988,success
control,observer,optic chiasm,0.6758673336968378,0.40477325063526887,1.6697430787140752,0.09497020663017704,0.9988677083573988,success
control,observer,optic nerve,-0.0031101846623470255,0.4005669628859449,-0.007764456259545801,0.9938049224744221,0.9988677083573988,success
control,observer,optic tract,0.020268612014464883,0.40088871992361175,0.050559197620544206,0.9596767767987666,0.9988677083573988,success
control,observer,postcommissural fornix,0.116368121988441,0.4010504027278735,0.290158347172639,0.7716951001826138,0.9988677083573988,success
control,observer,posterior commissure,-1.7184515546532404,0.4050431154661031,-4.242638595833763,2.2090702921644733e-05,0.004213801582303733,success
control,observer,posteromedial visual area,-0.007916583498832402,0.40036594320036506,-0.019773368922317427,0.9842241622507835,0.9988677083573988,success
control,observer,"posteromedial visual area, layer 1",-0.22723400891448328,0.40059452474642704,-0.5672419238838087,0.5705498282628814,0.9988677083573988,success
control,observer,"posteromedial visual area, layer 2/3",0.06300880226703584,0.40043181881002576,0.15735213663659603,0.8749673328877663,0.9988677083573988,success
control,observer,"posteromedial visual area, layer 4",0.051053607537661534,0.4007796584391119,0.1273857254544714,0.8986351136348547,0.9988677083573988,success
control,observer,"posteromedial visual area, layer 5",-0.1863112488828864,0.40056185044946047,-0.4651247957683219,0.641842090113371,0.9988677083573988,success
control,observer,"posteromedial visual area, layer 6a",0.23935606032817694,0.40072483195533937,0.5973077814026087,0.5503019101920494,0.9988677083573988,success
control,observer,"posteromedial visual area, layer 6b",0.3455358191409978,0.40279511970150933,0.8578450985132505,0.39097800328486065,0.9988677083573988,success
control,observer,principal mammillary tract,-0.01859359095818432,0.4127319237322924,-0.04505004311283796,0.9640674207808189,0.9988677083573988,success
control,observer,pyramid,-0.07590010586557965,0.40269939672824306,-0.18847832026130384,0.8505017088762123,0.9988677083573988,success
control,observer,pyramidal decussation,0.06039287839449172,0.40430391077504646,0.1493749547925945,0.8812577731759016,0.9988677083573988,success
control,observer,root,-0.007000761241629965,0.4003205705847706,-0.017487887847990328,0.9860473954673816,0.9988677083573988,success
control,observer,rubrospinal tract,0.16652686792986376,0.4009472875631053,0.41533356901349283,0.6778977301958049,0.9988677083573988,success
control,observer,sensory root of the trigeminal nerve,-0.22664062254616707,0.4005037374706361,-0.5658889077477929,0.5714693024441627,0.9988677083573988,success
control,observer,solitary tract,0.307859172097682,0.41468842411208323,0.7423867033589365,0.45785307338208947,0.9988677083573988,success
control,observer,spinal tract of the trigeminal nerve,-0.13553085244901233,0.4005730560657904,-0.33834240819919914,0.7351051690028066,0.9988677083573988,success
control,observer,stria medullaris,-0.8126639446991571,0.40119512435471605,-2.0256077289230503,0.04280499888310789,0.9605945337591565,success
control,observer,stria terminalis,-0.19665650279670746,0.40033719512543464,-0.4912271584834643,0.6232657923743624,0.9988677083573988,success
control,observer,subependymal zone,0.2531776532842151,0.4007971075380304,0.6316853303642963,0.5275925156432185,0.9988677083573988,success
control,observer,superior cerebelar peduncles,0.003283475235645915,0.40083239984516367,0.008191641286767934,0.9934640889862596,0.9988677083573988,success
control,observer,superior cerebellar peduncle decussation,0.20335130322585102,0.4110171624447834,0.4947513675981097,0.6207756370312059,0.9988677083573988,success
control,observer,superior colliculus commissure,0.11314740033848075,0.4087541769936927,0.27681038312723266,0.7819257080155142,0.9988677083573988,success
control,observer,supraoptic commissures,0.11930581018572395,0.41849481494754853,0.285083126300327,0.7755804571551234,0.9988677083573988,success
control,observer,tectospinal pathway,-0.3113959063902496,0.4011120896164824,-0.7763313907790372,0.43755334310824,0.9988677083573988,success
control,observer,thalamus related,-0.30832955785924954,0.40309815303779784,-0.7648994557172729,0.44433141805612153,0.9988677083573988,success
control,observer,third ventricle,-0.47176609802555725,0.40051208661617427,-1.17790726869541,0.2388335769912585,0.9988677083573988,success
control,observer,trapezoid body,-0.5402489926411936,0.40559053492549135,-1.332005917594797,0.18285824398138006,0.9988677083573988,success
control,observer,trigeminal nerve,-0.21319895532051494,0.4005001631971661,-0.5323317564181794,0.5944962414509521,0.9988677083573988,success
control,observer,trochlear nerve,0.17982836243554656,0.4211998847314074,0.4269430475989335,0.6694208102145869,0.9988677083573988,success
control,observer,uncinate fascicle,0.46834438860417676,0.4055919553989845,1.1547181406580467,0.24820586833207237,0.9988677083573988,success
control,observer,vagus nerve,0.307859172097682,0.41468842411208323,0.7423867033589365,0.45785307338208947,0.9988677083573988,success
control,observer,ventral hippocampal commissure,-1.3459743851184909,0.40415010810936625,-3.330382345844281,0.0008672680611835267,0.08271569133537886,success
control,observer,ventral spinocerebellar tract,0.18089499273243187,0.40210137430232357,0.4498740971634291,0.652801225881823,0.9988677083573988,success
control,observer,ventral tegmental decussation,-1.039980463564486,0.40922348275108644,-2.5413508935826705,0.011042503487565657,0.6018164400723283,success
control,observer,ventricular systems,-0.20665613224547497,0.4003466748294149,-0.5161929528539978,0.6057196517361831,0.9988677083573988,success
control,observer,vestibular nerve,0.20699132256567962,0.4020359769173284,0.5148577103790981,0.6066524543265037,0.9988677083573988,success
control,observer,vestibulocochlear nerve,-0.2060288168891817,0.40047553469051533,-0.5144604327662595,0.6069301170009147,0.9988677083573988,success
control,observer,vomeronasal nerve,-0.968795691743542,0.4050453204459204,-2.3918204774640537,0.01676504039258903,0.6395862909772715,success
